Data Source,nData,thres_pct,Lower Bound,Upper Bound,True Value,Repetition Index
pareto,30,0.6,0.0001934284271359818,0.005169109765747655,0.005,0
pareto,30,0.6,0.005221289593646411,0.009404290589839399,0.005,1
pareto,30,0.6,0.002390739232862984,0.010851058592652904,0.005,2
pareto,30,0.6,0.002912855342984777,0.002912855342984777,0.005,3
pareto,30,0.6,-0.0005221235487068744,0.005512431150772476,0.005,4
pareto,30,0.6,0.0002895477781636693,0.006855908036924627,0.005,5
pareto,30,0.6,0.002100380224986755,0.009609556095201664,0.005,6
pareto,30,0.6,0.0022113566211471535,0.0022113566211471535,0.005,7
pareto,30,0.6,0.00461229522251192,0.00461229522251192,0.005,8
pareto,30,0.6,0.003597532398442566,0.012742228614156565,0.005,9
pareto,30,0.6,0.0035911999362407965,0.0035911999362407965,0.005,10
pareto,30,0.6,0.003014121215765053,0.003014121215765053,0.005,11
pareto,30,0.6,0.0035659328062655595,0.0035659328062655595,0.005,12
pareto,30,0.6,0.00043814835558276047,0.007805035674454093,0.005,13
pareto,30,0.6,0.006030344681672295,0.006030344681672295,0.005,14
pareto,30,0.6,0.004311539857070202,0.004311539857070202,0.005,15
pareto,30,0.6,0.002872754789639043,0.002872754789639043,0.005,16
pareto,30,0.6,0.002722819668613448,0.011618354083788557,0.005,17
pareto,30,0.6,0.006217098258813891,0.006217098258813891,0.005,18
pareto,30,0.6,0.0054095329639820555,0.0054095329639820555,0.005,19
pareto,30,0.6,0.0011948877410688564,0.009389170364295724,0.005,20
pareto,30,0.6,0.004169169747329571,0.004169169747329571,0.005,21
pareto,30,0.6,0.0032404025522214243,0.009735520049111022,0.005,22
pareto,30,0.6,0.0039614580934074,0.0039614580934074,0.005,23
pareto,30,0.6,0.005290736972094746,0.005290736972094746,0.005,24
pareto,30,0.6,0.0022914172156470037,0.010671931162954043,0.005,25
pareto,30,0.6,0.0019517491657216725,0.0019517491657216725,0.005,26
pareto,30,0.6,0.0015880637599687893,0.009483621001463044,0.005,27
pareto,30,0.6,0.00023228382622291732,0.005057451466301605,0.005,28
pareto,30,0.6,0.004517924320411204,0.004517924320411204,0.005,29
pareto,30,0.6,0.005257295272037866,0.005257295272037866,0.005,30
pareto,30,0.6,0.009542430837987627,0.009542430837987627,0.005,31
pareto,30,0.6,0.0034181090542702466,0.0034181090542702466,0.005,32
pareto,30,0.6,0.0008219229278758567,0.007502904536059735,0.005,33
pareto,30,0.6,0.004015299369444978,0.01111485324335182,0.005,34
pareto,30,0.6,0.007227602732907634,0.007227602732907634,0.005,35
pareto,30,0.6,0.004679932904303197,0.004679932904303197,0.005,36
pareto,30,0.6,0.004903199936337633,0.004903199936337633,0.005,37
pareto,30,0.6,0.0034505839969400983,0.013344382661185601,0.005,38
pareto,30,0.6,0.0018504628134216273,0.009563079172049927,0.005,39
pareto,30,0.6,0.004431359213575093,0.004431359213575093,0.005,40
pareto,30,0.6,0.0061532592783258185,0.0061532592783258185,0.005,41
pareto,30,0.6,0.005539958271410495,0.005539958271410495,0.005,42
pareto,30,0.6,0.006401086490059882,0.006401086490059882,0.005,43
pareto,30,0.6,0.00012140699384764059,0.006502532552494242,0.005,44
pareto,30,0.6,-0.0009616749580968319,0.0030237570911988486,0.005,45
pareto,30,0.6,0.003178318232951982,0.003178318232951982,0.005,46
pareto,30,0.6,0.0014421998238633876,0.011642113774064334,0.005,47
pareto,30,0.6,0.00026698411654456843,0.005878812052198788,0.005,48
pareto,30,0.6,0.0017783188120998905,0.008867690329020614,0.005,49
pareto,30,0.6,0.0028962257800862813,0.0028962257800862813,0.005,50
pareto,30,0.6,0.0,0.0,0.005,51
pareto,30,0.6,0.005869768548903309,0.005869768548903309,0.005,52
pareto,30,0.6,-0.0004397614795779027,0.007524792899011277,0.005,53
pareto,30,0.6,-0.000784809303421112,0.010021286557586299,0.005,54
pareto,30,0.6,0.005403704831892809,0.005403704831892809,0.005,55
pareto,30,0.6,0.005131665753950765,0.005131665753950765,0.005,56
pareto,30,0.6,0.0030073628315613397,0.00971488585479651,0.005,57
pareto,30,0.6,0.005511052389236904,0.005511052389236904,0.005,58
pareto,30,0.6,0.004814025453929016,0.004814025453929016,0.005,59
pareto,30,0.6,0.0030872650399372185,0.010431944993341255,0.005,60
pareto,30,0.6,0.0016388233823044095,0.010347300618581868,0.005,61
pareto,30,0.6,0.0014517800046406745,0.01037757692662618,0.005,62
pareto,30,0.6,0.0004750802556662947,0.006651503568503124,0.005,63
pareto,30,0.6,-0.0002861007787611086,0.0043858908889286095,0.005,64
pareto,30,0.6,0.0036785622660955755,0.0036785622660955755,0.005,65
pareto,30,0.6,0.0066829730389644905,0.012026828109675336,0.005,66
pareto,30,0.6,0.00599119616052084,0.00599119616052084,0.005,67
pareto,30,0.6,0.002795401398853717,0.010024825003568659,0.005,68
pareto,30,0.6,0.004615651983525604,0.004615651983525604,0.005,69
pareto,30,0.6,0.002042692980288319,0.002042692980288319,0.005,70
pareto,30,0.6,0.005406150333448424,0.005406150333448424,0.005,71
pareto,30,0.6,0.0015040943480684674,0.010084101321469946,0.005,72
pareto,30,0.6,0.0006009017937312913,0.008898631633939821,0.005,73
pareto,30,0.6,0.0056630622556105075,0.0056630622556105075,0.005,74
pareto,30,0.6,0.00286102222277278,0.00286102222277278,0.005,75
pareto,30,0.6,-0.0009549437886618395,0.004339987901786652,0.005,76
pareto,30,0.6,0.003719058841039402,0.003719058841039402,0.005,77
pareto,30,0.6,0.0005453521278388718,0.00826734085630142,0.005,78
pareto,30,0.6,0.0029206368966972667,0.010320824392267907,0.005,79
pareto,30,0.6,0.003976738420474924,0.003976738420474924,0.005,80
pareto,30,0.6,0.007225965013634772,0.007225965013634772,0.005,81
pareto,30,0.6,-0.0032485994926011747,0.005532652954238111,0.005,82
pareto,30,0.6,0.0044721962719343365,0.0044721962719343365,0.005,83
pareto,30,0.6,0.0024128882334719217,0.0024128882334719217,0.005,84
pareto,30,0.6,0.0016706187701205216,0.010069683322027215,0.005,85
pareto,30,0.6,0.0019834999922870877,0.010370957305040316,0.005,86
pareto,30,0.6,1.194552173125682e-05,0.011942114636200511,0.005,87
pareto,30,0.6,0.005251099348963839,0.005251099348963839,0.005,88
pareto,30,0.6,0.005722773611211006,0.015588758147053738,0.005,89
pareto,30,0.6,0.003284280514210325,0.003284280514210325,0.005,90
pareto,30,0.6,0.006618432727191014,0.011153899712308459,0.005,91
pareto,30,0.6,0.005464813211250342,0.005464813211250342,0.005,92
pareto,30,0.6,-0.0009323328011041986,0.003227147226153661,0.005,93
pareto,30,0.6,0.004077609125155402,0.004077609125155402,0.005,94
pareto,30,0.6,0.00047376152357579487,0.009515959773739528,0.005,95
pareto,30,0.6,0.003726002696159867,0.010818121210243028,0.005,96
pareto,30,0.6,0.004850938318863652,0.004850938318863652,0.005,97
pareto,30,0.6,0.0036839668528963025,0.01553057493889728,0.005,98
pareto,30,0.6,0.007785549524430335,0.007785549524430335,0.005,99
pareto,30,0.6,0.004113072349107494,0.004113072349107494,0.005,100
pareto,30,0.6,0.0013530465898472011,0.009786110435155588,0.005,101
pareto,30,0.6,0.0077467704022268,0.0077467704022268,0.005,102
pareto,30,0.6,0.006199955932568191,0.006199955932568191,0.005,103
pareto,30,0.6,0.0017289157712067746,0.010754039188446952,0.005,104
pareto,30,0.6,0.006556234615987359,0.010390685142626884,0.005,105
pareto,30,0.6,0.0005975514251472081,0.008594348043192996,0.005,106
pareto,30,0.6,-0.0032175435813592973,0.012724029180190322,0.005,107
pareto,30,0.6,0.0008354218621884901,0.009442364073455679,0.005,108
pareto,30,0.6,0.0045292700155289195,0.0045292700155289195,0.005,109
pareto,30,0.6,5.835803387494697e-05,0.00579451599280281,0.005,110
pareto,30,0.6,0.004875829395723886,0.004875829395723886,0.005,111
pareto,30,0.6,0.0012435983338040136,0.009332184591191445,0.005,112
pareto,30,0.6,0.0034480712897809076,0.0034480712897809076,0.005,113
pareto,30,0.6,0.006560105184605947,0.006560105184605947,0.005,114
pareto,30,0.6,0.0005248319529265792,0.007019132098195275,0.005,115
pareto,30,0.6,0.0037071992563985304,0.0037071992563985304,0.005,116
pareto,30,0.6,0.004111030094250589,0.011020463356879463,0.005,117
pareto,30,0.6,0.0034262015012331837,0.0034262015012331837,0.005,118
pareto,30,0.6,0.003367100524670619,0.003367100524670619,0.005,119
pareto,30,0.6,0.0025128050798894908,0.0025128050798894908,0.005,120
pareto,30,0.6,0.0013237365399921966,0.010313404491586206,0.005,121
pareto,30,0.6,0.004027222116385731,0.004027222116385731,0.005,122
pareto,30,0.6,0.004226373090421021,0.004226373090421021,0.005,123
pareto,30,0.6,-0.0001380012743773116,0.004150758184220996,0.005,124
pareto,30,0.6,0.00020236010334209777,0.004963268194286624,0.005,125
pareto,30,0.6,0.005073935350732662,0.005073935350732662,0.005,126
pareto,30,0.6,-0.0005429904427725216,0.004367409934546378,0.005,127
pareto,30,0.6,0.007427268490202127,0.011893460783555172,0.005,128
pareto,30,0.6,0.003475883231894095,0.003475883231894095,0.005,129
pareto,30,0.6,0.003954031422070736,0.003954031422070736,0.005,130
pareto,30,0.6,0.0044771338833224485,0.0044771338833224485,0.005,131
pareto,30,0.6,0.0034694083840288493,0.0034694083840288493,0.005,132
pareto,30,0.6,-0.006834723164627625,0.0170500497070068,0.005,133
pareto,30,0.6,0.0016002165824194241,0.012357139130768455,0.005,134
pareto,30,0.6,0.004853726122901048,0.004853726122901048,0.005,135
pareto,30,0.6,0.0009811317360829146,0.008550056194693493,0.005,136
pareto,30,0.6,0.004485786406924275,0.004485786406924275,0.005,137
pareto,30,0.6,0.0049634335548878195,0.0049634335548878195,0.005,138
pareto,30,0.6,0.004387852744611509,0.004387852744611509,0.005,139
pareto,30,0.6,0.006034573737356157,0.01016251742872006,0.005,140
pareto,30,0.6,0.005582905345217482,0.005582905345217482,0.005,141
pareto,30,0.6,0.005917263180838095,0.005917263180838095,0.005,142
pareto,30,0.6,0.004442659728715048,0.004442659728715048,0.005,143
pareto,30,0.6,0.002044386066812998,0.00975244256181983,0.005,144
pareto,30,0.6,0.005347249906916263,0.005347249906916263,0.005,145
pareto,30,0.6,-0.0003205142543219436,0.007116587758908563,0.005,146
pareto,30,0.6,0.007553226928147839,0.007553226928147839,0.005,147
pareto,30,0.6,0.0047762299252588165,0.013754681366292185,0.005,148
pareto,30,0.6,0.006331566641211506,0.006331566641211506,0.005,149
pareto,30,0.6,0.0015682552840368153,0.009182855438518087,0.005,150
pareto,30,0.6,-0.00025359653605104836,0.007783825164929048,0.005,151
pareto,30,0.6,0.005562106936348066,0.005562106936348066,0.005,152
pareto,30,0.6,0.006508444837507188,0.006508444837507188,0.005,153
pareto,30,0.6,0.0036701826698700927,0.0036701826698700927,0.005,154
pareto,30,0.6,0.00538531740954273,0.009390522494946013,0.005,155
pareto,30,0.6,-6.85374505173933e-05,0.00807724600143326,0.005,156
pareto,30,0.6,0.0005168290673590127,0.009146830782472672,0.005,157
pareto,30,0.6,0.005669565635322023,0.010892406579130036,0.005,158
pareto,30,0.6,0.005731112404502615,0.005731112404502615,0.005,159
pareto,30,0.6,-0.00022860340190758167,0.009555205904315803,0.005,160
pareto,30,0.6,0.005106648791209034,0.005106648791209034,0.005,161
pareto,30,0.6,0.004601848732946401,0.004601848732946401,0.005,162
pareto,30,0.6,0.0021677452430975035,0.012655438494934383,0.005,163
pareto,30,0.6,0.00022762548172146693,0.006704183249790401,0.005,164
pareto,30,0.6,-0.00020362231375739283,0.007157219369026205,0.005,165
pareto,30,0.6,0.00464408218930461,0.00464408218930461,0.005,166
pareto,30,0.6,0.002062361486465569,0.002062361486465569,0.005,167
pareto,30,0.6,0.0017387376599335106,0.010571086524448513,0.005,168
pareto,30,0.6,0.006268118491542119,0.006268118491542119,0.005,169
pareto,30,0.6,-0.000121721677798501,0.007303558826299525,0.005,170
pareto,30,0.6,0.0029681692542806283,0.0029681692542806283,0.005,171
pareto,30,0.6,0.002659254614391999,0.010210762064613937,0.005,172
pareto,30,0.6,0.002503664726041136,0.010487917360941365,0.005,173
pareto,30,0.6,-0.0023067236260656157,0.014373892597481548,0.005,174
pareto,30,0.6,0.003132278060759264,0.003132278060759264,0.005,175
pareto,30,0.6,0.00323994232277868,0.012312301858640682,0.005,176
pareto,30,0.6,0.0018607983153761485,0.01797464352511263,0.005,177
pareto,30,0.6,0.007879633167623986,0.012208541586159164,0.005,178
pareto,30,0.6,0.003133237257926274,0.011933021212700696,0.005,179
pareto,30,0.6,0.004042695936017138,0.004042695936017138,0.005,180
pareto,30,0.6,-0.0010211738173544116,0.0025466238393806314,0.005,181
pareto,30,0.6,0.0006511521205857234,0.008896781423894369,0.005,182
pareto,30,0.6,0.003585437518570567,0.003585437518570567,0.005,183
pareto,30,0.6,0.0032085639700713212,0.0032085639700713212,0.005,184
pareto,30,0.6,0.0006042614982189214,0.008164131575843243,0.005,185
pareto,30,0.6,0.0029300236498957855,0.0029300236498957855,0.005,186
pareto,30,0.6,0.00048163383734685025,0.009629693835992305,0.005,187
pareto,30,0.6,0.0030078472941932697,0.01266443856746383,0.005,188
pareto,30,0.6,0.0038915380990277894,0.009807549531488826,0.005,189
pareto,30,0.6,0.0016754893604032353,0.009079076002307031,0.005,190
pareto,30,0.6,-0.0011685777664388614,0.0031272110880670168,0.005,191
pareto,30,0.6,0.0028790927518231504,0.011128289353707946,0.005,192
pareto,30,0.6,0.0029757562669911588,0.0029757562669911588,0.005,193
pareto,30,0.6,0.008378719112906953,0.008378719112906953,0.005,194
pareto,30,0.6,0.006430906587721852,0.006430906587721852,0.005,195
pareto,30,0.6,-0.00033511028678892346,0.011281776135210423,0.005,196
pareto,30,0.6,0.004824018501788485,0.004824018501788485,0.005,197
pareto,30,0.6,0.003306725358891355,0.01046584579441799,0.005,198
pareto,30,0.6,0.005710398100137404,0.005710398100137404,0.005,199
pareto,30,0.65,0.0001673240544504301,0.005604225096296608,0.005,0
pareto,30,0.65,0.005305587412749164,0.010273427746977992,0.005,1
pareto,30,0.65,0.00032590086332768496,0.01124388894566415,0.005,2
pareto,30,0.65,0.0029411440175402238,0.0029411440175402238,0.005,3
pareto,30,0.65,-0.0007062749516619204,0.0061230629760010945,0.005,4
pareto,30,0.65,0.00011876183988267088,0.005503190355651166,0.005,5
pareto,30,0.65,0.0011833376374435327,0.010048188228532703,0.005,6
pareto,30,0.65,0.002261838264078993,0.002261838264078993,0.005,7
pareto,30,0.65,0.004632991147663094,0.004632991147663094,0.005,8
pareto,30,0.65,0.002956167317077443,0.012086934314223183,0.005,9
pareto,30,0.65,0.003262540663212876,0.003262540663212876,0.005,10
pareto,30,0.65,0.0028172086715838223,0.0028172086715838223,0.005,11
pareto,30,0.65,0.0034123248607011657,0.0034123248607011657,0.005,12
pareto,30,0.65,0.0004004958522178433,0.008500985919907568,0.005,13
pareto,30,0.65,0.006080310617432689,0.006080310617432689,0.005,14
